12/12/23 16:25:29    240.360 1.641951E-02 0.000026 
12/12/23 16:25:30    241.380 1.636310E-02 0.000026 
12/12/23 16:25:31    242.384 1.632621E-02 0.000026 
12/12/23 16:25:32    243.386 1.635796E-02 0.000026 
12/12/23 16:25:34    244.420 1.637854E-02 0.000026 
12/12/23 16:25:35    245.436 1.634600E-02 0.000026 
12/12/23 16:25:36    246.454 1.630988E-02 0.000026 
12/12/23 16:25:37    247.474 1.627487E-02 0.000026 
12/12/23 16:25:38    248.479 1.626019E-02 0.000026 
12/12/23 16:25:39    249.496 1.622338E-02 0.000026 
12/12/23 16:25:40    250.510 1.619440E-02 0.000026 
12/12/23 16:25:41    251.528 1.608946E-02 0.000026 
12/12/23 16:25:42    252.548 1.605072E-02 0.000026 
12/12/23 16:25:43    253.560 1.603020E-02 0.000026 
12/12/23 16:25:44    254.582 1.598024E-02 0.000026 
12/12/23 16:25:45    255.584 1.596000E-02 0.000026 
12/12/23 16:25:46    256.588 1.589481E-02 0.000026 
12/12/23 16:25:47    257.622 1.588627E-02 0.000026 
12/12/23 16:25:48    258.644 1.589204E-02 0.000026 
12/12/23 16:25:49    259.648 1.586165E-02 0.000026 
12/12/23 16:25:50    260.669 1.587949E-02 0.000026 
12/12/23 16:25:51    261.684 1.582353E-02 0.000026 
12/12/23 16:25:52    262.700 1.580415E-02 0.000026 
12/12/23 16:25:53    263.712 1.576748E-02 0.000026 
12/12/23 16:25:54    264.730 1.571293E-02 0.000026 
12/12/23 16:25:55    265.748 1.566786E-02 0.000026 
12/12/23 16:25:56    266.770 1.559238E-02 0.000026 
12/12/23 16:25:57    267.780 1.556076E-02 0.000026 
12/12/23 16:25:58    268.794 1.552356E-02 0.000026 
12/12/23 16:25:59    269.814 1.543877E-02 0.000025 
12/12/23 16:26:00    270.882 1.540164E-02 0.000025 
12/12/23 16:26:01    271.928 1.537034E-02 0.000025 
12/12/23 16:26:02    272.986 1.539957E-02 0.000025 
12/12/23 16:26:03    274.004 1.531135E-02 0.000025 
12/12/23 16:26:04    275.032 1.527797E-02 0.000025 
12/12/23 16:26:05    276.039 1.523252E-02 0.000025 
12/12/23 16:26:06    277.050 1.521091E-02 0.000025 
12/12/23 16:26:07    278.054 1.518641E-02 0.000025 
12/12/23 16:26:08    279.070 1.517413E-02 0.000025 
12/12/23 16:26:09    280.088 1.516025E-02 0.000025 
12/12/23 16:26:10    281.098 1.510985E-02 0.000025 
12/12/23 16:26:11    282.100 1.511030E-02 0.000025 
12/12/23 16:26:12    283.121 1.509391E-02 0.000025 
12/12/23 16:26:13    284.144 1.500716E-02 0.000025 
12/12/23 16:26:14    285.158 1.500128E-02 0.000025 
12/12/23 16:26:15    286.164 1.499237E-02 0.000025 
12/12/23 16:26:16    287.184 1.495166E-02 0.000025 
